activity_id,recruiter_id,activity_date,calls_made,emails_sent,submissions,interviews_scheduled,placements
2933,8,2022-09-12,14,68,1,2,2
2934,8,2024-02-19,35,48,6,5,1
2935,8,2022-11-14,41,44,5,2,0
2936,8,2023-05-01,44,34,1,1,0
2937,8,2024-05-13,33,66,4,4,1
2938,8,2023-08-07,35,60,5,1,2
2939,8,2022-11-21,22,24,3,3,2
2940,8,2023-04-24,21,67,8,5,0
2941,8,2023-12-04,28,60,1,2,2
2942,8,2022-09-12,25,24,6,1,2
2943,8,2022-06-20,45,60,0,4,2
2944,8,2024-02-12,14,50,6,0,0
2945,8,2024-06-24,30,59,8,3,0
2946,8,2022-10-03,32,52,3,0,2
2947,8,2023-02-06,35,58,5,4,2
2948,8,2024-06-10,37,32,3,5,1
2949,8,2023-03-27,11,69,4,4,0
2950,8,2023-01-30,31,36,6,5,0
2951,8,2022-07-11,37,26,8,5,2
2952,8,2022-11-14,11,29,5,4,0
2953,8,2024-04-08,30,51,2,5,2
2954,8,2022-04-18,14,66,2,4,1
2955,8,2024-06-24,23,31,7,0,2
2956,8,2024-01-15,45,22,8,2,0
2957,8,2024-01-08,29,60,2,1,1
2958,8,2023-02-20,45,66,6,2,2
2959,8,2022-05-09,40,46,2,2,2
2960,8,2023-10-02,12,61,6,5,0
2961,8,2023-05-01,36,40,0,4,0
2962,8,2023-01-02,11,65,0,1,2
2963,8,2022-01-31,16,56,0,3,0
2964,8,2022-11-07,22,34,8,5,0
2965,8,2023-05-22,44,63,3,4,1
2966,8,2023-06-12,36,64,1,3,2
2967,8,2023-01-16,27,59,4,0,1
2968,8,2023-03-13,33,42,8,1,0
2969,8,2023-08-21,27,50,5,5,0
2970,8,2022-10-17,39,35,8,3,2
2971,8,2022-07-11,19,20,0,1,1
2972,8,2024-04-22,27,23,1,2,1
2973,8,2023-11-06,24,47,2,5,0
2974,8,2022-11-21,30,47,4,0,1
2975,8,2024-06-17,34,43,2,2,2
2976,8,2023-09-11,35,54,4,5,1
2977,8,2022-01-17,15,32,8,5,0
2978,8,2024-05-13,26,49,5,5,0
2979,8,2023-09-04,43,37,6,3,2
2980,8,2022-05-23,45,45,7,2,2
2981,8,2023-01-09,29,66,6,3,1
2982,8,2023-03-27,25,43,5,0,0
2983,8,2022-08-01,41,61,2,4,0
2984,8,2024-03-25,32,53,4,3,1
2985,8,2023-05-29,31,32,6,0,1
2986,8,2022-07-25,22,34,8,1,2
2987,8,2023-02-06,18,38,4,2,0
2988,8,2023-03-06,32,31,5,1,0
2989,8,2022-07-04,32,67,8,0,1
2990,8,2024-02-05,27,20,2,5,0
2991,8,2023-07-24,37,49,5,4,0
2992,8,2022-03-14,20,58,7,5,1
2993,8,2023-02-13,38,38,3,2,2
2994,8,2022-08-22,44,60,5,5,0
2995,8,2023-05-01,17,43,8,0,2
2996,8,2024-01-29,13,54,8,4,1
2997,8,2022-09-12,16,63,5,2,2
2998,8,2022-02-14,25,51,6,5,2
2999,8,2023-08-28,11,31,5,0,2
3000,8,2023-02-13,14,22,6,4,1
3001,8,2022-02-28,23,53,5,3,2
3002,8,2022-05-02,18,31,5,4,1
3003,8,2022-03-21,40,46,8,2,2
3004,8,2023-05-15,44,45,0,0,1
3005,8,2023-03-20,16,64,5,5,2
3006,8,2022-05-23,10,30,8,1,2
3007,8,2023-04-03,12,51,1,1,0
3008,8,2023-12-25,15,46,1,0,1
3009,8,2023-11-20,23,42,2,1,0
3010,8,2023-01-09,38,47,4,2,2
3011,8,2023-07-10,43,56,1,4,1
3012,8,2022-03-28,44,50,5,5,1
3013,8,2022-01-24,32,26,5,2,0
3014,8,2022-02-28,12,44,7,3,0
3015,8,2022-10-17,37,62,1,1,0
3016,8,2022-03-07,17,51,3,3,1
3017,8,2023-09-11,10,50,7,5,1
3018,8,2024-04-08,26,44,7,3,1
3019,8,2024-06-17,29,69,0,5,1
3020,8,2022-08-29,21,36,4,4,2
3021,8,2022-01-17,10,29,7,0,2
3022,8,2022-07-04,40,45,8,3,0
3023,8,2024-03-11,44,34,1,0,2
3024,8,2024-01-15,27,32,3,0,0
3025,8,2022-09-05,17,65,7,3,0
3026,8,2024-04-22,12,30,2,4,0
3027,8,2022-07-18,45,38,8,1,2
3028,8,2024-05-13,30,29,3,2,2
3029,8,2024-03-25,24,70,8,2,1
3030,8,2023-05-08,18,67,6,4,2
3031,8,2024-04-15,35,33,4,3,0
3032,8,2022-11-07,26,41,3,5,0
3033,8,2023-05-01,18,35,4,2,1
3034,8,2024-05-13,39,37,7,3,1
3035,8,2022-05-30,21,36,5,0,1
3036,8,2023-03-06,39,24,7,0,2
3037,8,2023-11-13,16,31,3,3,0
3038,8,2023-03-27,17,53,7,0,0
3039,8,2024-04-08,11,64,5,2,2
3040,8,2022-10-10,23,25,2,1,2
3041,8,2023-12-25,38,50,8,4,0
3042,8,2022-03-14,33,64,8,4,2
3043,8,2023-08-07,44,20,6,1,0
3044,8,2022-03-14,43,57,5,4,2
3045,8,2022-02-28,32,62,3,4,0
3046,8,2022-08-15,32,35,1,0,0
3047,8,2022-12-05,26,20,7,3,2
3048,8,2022-06-20,14,21,8,2,0
3049,8,2023-04-24,22,70,2,4,1
3050,8,2024-04-01,23,63,0,3,2
3051,8,2023-09-25,25,36,3,2,0
3052,8,2024-04-01,24,63,0,1,0
3053,8,2022-01-03,30,47,8,3,0
3054,8,2023-02-20,34,68,4,5,1
3055,8,2022-08-22,33,22,8,0,0
3056,8,2024-06-03,36,30,7,2,2
3057,8,2022-02-21,40,28,8,0,2
3058,8,2023-02-20,15,66,4,0,0
3059,8,2023-04-24,24,38,4,0,2
3060,8,2024-03-04,35,21,7,5,1
3061,8,2022-06-06,44,46,3,5,2
3062,8,2023-03-27,36,63,7,1,1
3063,8,2023-10-09,12,34,5,1,0
3064,8,2023-09-11,18,31,5,5,0
3065,8,2023-03-20,23,63,0,1,1
3066,8,2024-01-08,14,30,0,1,1
3067,8,2022-10-31,28,43,2,2,0
3068,8,2024-01-22,20,70,0,0,0
3069,8,2022-01-31,28,63,0,2,2
3070,8,2022-03-07,27,41,7,2,1
3071,8,2022-09-19,40,29,2,1,2
3072,8,2022-01-17,41,70,7,0,0
3073,8,2023-08-21,44,70,5,2,1
3074,8,2023-06-26,13,20,7,1,2
3075,8,2023-02-27,22,41,3,0,2
3076,8,2022-03-14,41,43,1,5,1
3077,8,2024-04-22,25,44,7,0,2
3078,8,2024-04-29,23,69,4,3,2
3079,8,2023-07-03,28,69,4,4,2
3080,8,2022-02-14,27,57,7,0,1
3081,8,2022-02-07,38,69,1,0,1
3082,8,2022-07-18,21,23,5,1,2
3083,8,2022-12-05,22,33,4,1,1
3084,9,2022-02-28,31,41,3,0,2
3085,9,2022-11-14,20,30,7,3,1
3086,9,2024-06-17,27,37,7,3,0
3087,9,2024-03-25,42,57,4,0,1
3088,9,2023-09-04,30,49,5,3,2
3089,9,2023-01-23,17,27,8,0,1
3090,9,2023-10-30,39,52,0,4,1
3091,9,2024-01-29,11,66,2,3,2
3092,9,2023-01-09,32,57,7,5,0
3093,9,2023-07-24,37,59,7,5,1
3094,9,2023-09-25,41,43,4,5,2
3095,9,2024-02-26,37,42,2,4,2
3096,9,2024-01-29,42,54,8,0,2
3097,9,2023-04-03,43,37,2,3,0
3098,9,2022-04-18,11,21,0,5,0
3099,9,2023-08-21,30,65,6,3,0
3100,9,2023-08-21,41,29,2,4,0
3101,9,2022-09-26,15,23,3,3,0
3102,9,2023-09-04,29,70,0,2,1
3103,9,2022-06-20,29,20,4,2,2
3104,9,2022-01-31,38,58,3,5,2
3105,9,2022-12-05,43,22,7,5,0
3106,9,2022-03-21,41,26,7,4,1
3107,9,2023-12-04,17,36,1,2,0
3108,9,2023-08-14,34,26,7,0,1
3109,9,2023-08-28,18,68,5,5,1
3110,9,2022-12-26,43,61,7,1,1
3111,9,2024-01-01,25,50,2,2,0
3112,9,2023-08-07,26,63,7,1,2
3113,9,2022-02-07,10,45,7,1,2
3114,9,2024-01-29,45,36,5,0,2
3115,9,2023-02-06,32,64,1,5,2
3116,9,2022-11-28,32,53,3,5,0
3117,9,2022-02-21,34,32,7,2,1
3118,9,2022-02-21,18,42,6,0,2
3119,9,2022-01-17,24,46,8,2,1
3120,9,2024-03-11,40,26,5,2,0
3121,9,2022-05-30,10,37,0,1,2
3122,9,2023-07-31,18,34,3,4,0
3123,9,2022-08-29,36,30,1,4,2
3124,9,2023-06-19,28,48,7,1,1
3125,9,2023-06-05,26,31,1,2,1
3126,9,2023-06-12,25,20,3,2,1
3127,9,2023-05-08,23,26,2,5,1
3128,9,2024-05-06,17,54,3,1,2
3129,9,2022-10-31,31,51,0,2,2
3130,9,2022-07-04,24,56,7,0,2
3131,9,2022-05-09,23,66,2,1,0
3132,9,2022-03-07,41,38,6,2,2
3133,9,2022-12-19,34,69,0,0,2
3134,9,2024-03-18,30,25,3,5,0
3135,9,2023-09-11,29,41,6,3,1
3136,9,2022-08-08,33,26,0,1,0
3137,9,2024-05-13,18,68,7,5,1
3138,9,2022-08-22,15,65,0,5,1
3139,9,2023-08-14,18,40,5,4,2
3140,9,2024-01-22,13,29,3,3,0
3141,9,2024-04-01,41,49,2,0,1
3142,9,2022-11-14,17,25,1,5,2
3143,9,2023-01-16,29,67,2,2,1
3144,9,2022-09-26,39,50,6,0,0
3145,9,2023-11-27,21,48,1,2,2
3146,9,2024-05-20,19,20,0,5,1
3147,9,2023-06-12,23,57,5,2,0
3148,9,2023-12-11,39,57,0,1,2
3149,9,2023-10-16,33,47,8,2,1
3150,9,2024-06-10,24,39,0,0,0
3151,9,2023-09-18,39,61,7,4,2
3152,9,2022-06-20,45,43,3,3,2
3153,9,2023-09-11,31,21,3,0,0
3154,9,2023-09-25,28,67,3,0,0
3155,9,2023-10-02,22,64,7,0,0
3156,9,2023-11-13,41,44,3,2,1
3157,9,2023-06-19,10,70,2,4,1
3158,9,2024-03-04,17,50,3,0,2
3159,9,2024-04-29,34,58,8,4,1
3160,9,2023-09-18,41,55,7,0,2
3161,9,2022-08-15,10,68,7,5,0
3162,9,2022-10-17,16,66,1,2,1
3163,9,2022-04-04,38,49,6,3,0
3164,9,2023-10-09,37,22,6,0,1
3165,9,2022-03-07,32,50,3,4,0
3166,9,2023-10-16,34,57,5,1,2
3167,9,2022-01-24,17,48,5,0,0
3168,9,2022-01-03,29,28,6,3,0
3169,9,2023-08-07,42,39,5,5,0
3170,9,2022-09-19,15,46,5,0,2
3171,9,2022-12-19,21,64,3,0,2
3172,9,2023-02-20,14,56,6,5,1
3173,9,2023-02-13,17,61,6,1,2
3174,9,2023-11-20,13,51,8,5,0
3175,9,2022-10-03,24,52,6,5,1
3176,9,2024-03-25,24,56,5,1,2
3177,9,2023-06-12,28,27,5,4,2
3178,9,2022-03-14,36,52,6,1,2
3179,9,2023-07-24,28,20,1,4,1
3180,9,2022-01-24,27,28,7,2,0
3181,9,2023-01-09,39,46,1,3,1
3182,9,2022-06-20,10,54,3,0,1
3183,9,2024-04-22,42,50,2,5,1
3184,9,2022-01-31,22,27,5,2,2
3185,9,2023-04-10,45,45,7,3,1
3186,9,2024-06-24,18,70,4,4,2
3187,9,2024-02-05,42,25,0,1,0
3188,9,2022-02-28,34,35,3,1,1
3189,9,2022-09-19,13,59,7,1,1
3190,9,2023-05-22,34,49,2,3,2
3191,9,2022-09-19,18,46,0,3,0
3192,9,2022-05-02,35,59,2,0,2
3193,9,2022-11-21,39,39,5,0,0
3194,9,2024-04-22,45,62,7,4,1
3195,9,2023-07-03,19,46,3,5,0
3196,9,2023-07-10,37,40,6,5,2
3197,9,2023-01-02,31,44,6,3,0
3198,9,2023-07-31,19,31,1,3,1
3199,9,2022-10-31,43,50,6,0,0
3200,9,2023-07-10,23,43,7,1,1
3201,9,2023-12-04,42,29,1,4,1
3202,9,2024-05-20,23,47,8,0,1
3203,9,2023-07-31,25,34,8,0,0
3204,9,2023-10-16,10,20,5,3,2
3205,9,2024-01-15,45,53,6,3,1
3206,9,2024-04-22,41,27,8,4,0
3207,9,2022-03-07,38,30,2,0,2
3208,9,2022-02-28,12,22,0,0,1
3209,9,2022-08-29,30,25,0,5,2
3210,9,2022-03-14,21,53,4,0,2
3211,9,2022-03-28,15,70,6,4,2
3212,9,2023-10-02,18,52,6,0,1
3213,9,2023-01-30,33,23,6,2,0
3214,9,2024-05-20,23,56,4,2,2
3215,9,2023-02-27,26,23,6,0,2
3216,9,2022-05-02,14,45,1,4,1
3217,9,2022-12-05,30,43,5,3,2
3218,9,2022-02-21,43,56,6,3,2
3219,9,2023-01-23,18,49,7,1,2
3220,9,2023-01-23,31,46,2,3,1
3221,9,2023-08-28,17,53,7,1,0
3222,9,2022-05-02,29,44,5,4,1
3223,9,2022-07-04,37,59,0,1,2
3224,9,2023-08-28,34,39,0,3,2
3225,9,2023-08-14,24,21,1,5,1
3226,9,2023-06-05,30,46,3,4,2
3227,9,2023-06-26,32,38,6,4,0
3228,9,2022-02-14,21,23,6,3,2
3229,9,2022-01-17,29,21,8,3,1
3230,9,2023-10-02,17,65,3,2,0
3231,9,2022-06-13,33,27,3,1,1
3232,9,2023-08-14,23,29,0,4,1
3233,9,2023-01-16,19,31,6,1,1
3234,9,2023-09-25,18,56,7,3,2
3235,9,2023-10-30,18,48,4,5,1
3236,9,2023-02-06,19,61,4,3,0
3237,9,2022-09-05,18,26,5,2,0
3238,9,2023-01-09,21,35,5,4,0
3239,9,2022-04-25,37,38,1,5,2
3240,9,2023-07-17,33,68,4,1,2
3241,9,2023-08-21,21,25,6,3,1
3242,9,2022-10-24,20,38,8,2,2
3243,9,2022-07-11,32,50,4,5,2
3244,9,2023-08-14,44,68,3,0,0
3245,9,2022-08-08,43,31,8,5,1
3246,9,2024-04-22,39,52,3,0,0
3247,9,2022-04-04,40,33,3,1,1
3248,9,2023-08-14,45,65,3,3,0
3249,9,2023-02-27,28,36,1,3,0
3250,9,2023-10-23,43,20,2,1,1
3251,9,2022-10-24,35,25,1,5,1
3252,9,2023-02-27,24,20,6,2,0
3253,9,2022-03-28,32,28,3,0,0
3254,9,2023-05-22,24,27,7,5,0
3255,9,2022-07-18,12,32,3,1,2
3256,9,2022-07-25,22,46,1,2,2
3257,9,2023-01-16,45,61,1,3,2
3258,9,2023-02-27,20,46,5,4,0
3259,9,2023-10-23,27,32,8,1,1
3260,9,2023-12-11,19,35,5,1,0
3261,9,2023-09-04,42,36,1,0,2
3262,9,2023-12-25,44,27,0,5,1
3263,9,2023-02-27,33,51,2,1,1
3264,9,2022-08-08,25,39,7,0,2
3265,9,2022-06-13,30,51,0,1,2
3266,9,2022-02-21,42,48,2,1,2
3267,9,2023-01-02,45,47,2,4,2
3268,9,2023-02-06,30,66,4,1,1
3269,9,2022-05-09,32,47,3,1,1
3270,9,2023-10-30,24,27,1,1,2
3271,9,2023-11-06,11,54,5,5,1
3272,9,2023-05-08,40,23,7,2,0
3273,9,2024-03-18,10,25,6,4,0
3274,9,2023-06-26,42,43,1,1,0
3275,9,2022-12-05,30,54,1,5,1
3276,9,2023-07-24,44,37,7,0,2
3277,9,2022-02-07,37,24,8,1,1
3278,9,2024-04-01,43,30,0,1,2
3279,9,2023-05-01,37,44,3,2,2
3280,9,2023-07-17,31,35,1,3,0
3281,9,2024-05-13,21,24,1,1,1
3282,9,2022-04-25,30,54,8,1,2
3283,9,2022-11-14,20,53,7,2,1
3284,9,2022-07-18,31,36,3,2,0
3285,9,2022-01-17,36,53,2,3,2
3286,9,2022-11-21,41,45,2,5,2
3287,9,2023-10-02,33,25,7,4,1
3288,9,2024-03-18,44,47,2,5,1
3289,9,2024-02-05,26,54,0,5,2
3290,9,2024-06-24,25,26,4,4,1
3291,9,2023-08-28,11,59,1,2,0
3292,9,2024-05-27,45,55,2,1,0
3293,9,2022-10-03,44,29,8,4,2
3294,9,2023-09-04,21,50,0,5,0
3295,9,2024-05-06,12,24,2,2,1
3296,9,2022-06-13,22,48,1,4,1
3297,9,2024-01-22,39,52,8,0,1
3298,9,2023-05-29,12,20,0,1,1
3299,9,2022-04-25,10,60,0,3,0
3300,9,2024-03-11,37,59,0,1,0
3301,9,2024-04-29,45,56,0,1,2
3302,9,2022-09-19,23,25,7,5,2
3303,9,2023-07-03,13,66,0,5,2
3304,9,2023-03-06,21,62,7,2,0
3305,9,2024-05-13,34,62,5,4,1
3306,9,2024-01-22,18,60,4,3,2
3307,9,2023-05-08,11,39,4,4,0
3308,9,2023-03-27,44,42,1,5,2
3309,9,2022-12-12,14,52,0,5,2
3310,9,2023-06-19,41,55,5,4,1
3311,9,2024-05-20,31,60,2,0,2
3312,9,2024-04-15,33,59,7,0,2
3313,9,2022-07-18,43,67,6,5,2
3314,9,2023-07-17,14,35,7,1,2
3315,9,2024-05-20,40,50,0,2,0
3316,9,2022-06-06,14,20,6,4,0
3317,9,2023-12-18,36,42,0,1,1
3318,9,2022-12-26,37,49,2,5,1
3319,9,2024-03-04,28,34,1,5,0
3320,9,2024-04-08,40,20,1,5,0
3321,9,2022-11-28,26,54,0,2,1
3322,9,2022-11-21,45,46,6,3,2
3323,9,2022-05-16,18,64,4,1,2
3324,9,2024-03-11,39,49,5,3,2
3325,9,2024-01-01,18,43,4,0,1
3326,9,2022-07-11,24,38,8,3,1
3327,9,2022-07-04,19,27,4,3,2
3328,9,2023-11-06,20,68,1,4,0
3329,9,2022-03-21,21,27,5,1,1
3330,9,2024-04-08,39,29,5,0,2
3331,9,2024-03-04,21,26,3,0,2
3332,9,2022-02-07,25,53,6,2,0
3333,9,2024-04-01,25,32,4,5,2
3334,9,2023-09-18,37,35,6,1,1
3335,9,2024-01-15,23,56,6,3,0
3336,9,2022-06-06,26,59,3,1,1
3337,9,2023-08-14,21,42,8,5,1
3338,9,2022-04-18,15,24,3,2,0
3339,9,2022-01-10,45,38,2,0,1
3340,9,2024-01-15,15,58,7,5,0
3341,9,2022-02-07,21,69,8,1,2
3342,9,2022-09-19,10,63,0,2,2
3343,9,2022-10-03,41,21,0,2,0
3344,9,2023-03-06,12,33,3,3,1
3345,9,2023-01-16,37,43,4,0,1
3346,9,2023-01-30,43,27,4,2,0
3347,9,2023-10-09,36,25,5,2,1
3348,9,2022-02-14,39,42,3,4,0
3349,9,2022-10-10,14,42,7,0,2
3350,9,2023-12-04,43,42,2,0,2
3351,9,2023-05-22,43,24,0,1,2
3352,9,2024-02-12,12,47,8,3,1
3353,9,2022-10-17,21,38,5,5,2
3354,9,2024-05-13,20,50,6,2,1
3355,9,2023-11-20,29,70,6,2,0
3356,9,2024-06-03,15,60,4,0,0
3357,9,2024-04-22,40,36,8,3,0
3358,9,2022-03-14,10,41,1,2,2
3359,9,2023-05-22,37,26,0,2,0
3360,9,2022-01-31,19,50,6,2,1
3361,9,2024-01-15,34,32,2,3,2
3362,9,2023-10-16,22,43,1,0,2
3363,9,2024-04-22,11,47,3,1,1
3364,9,2022-01-03,19,24,8,2,0
3365,9,2024-04-29,23,55,0,0,0
3366,9,2023-10-23,35,61,3,3,0
3367,9,2022-05-23,42,55,2,5,0
3368,9,2022-02-07,40,63,3,5,2
3369,9,2024-03-18,12,41,3,5,2
3370,9,2024-05-13,41,65,7,3,2
3371,9,2022-12-19,20,61,7,5,2
3372,9,2023-08-21,19,45,0,1,2
3373,9,2023-10-30,44,21,7,1,2
3374,9,2024-02-05,27,30,4,1,0
3375,9,2022-02-28,17,67,7,5,0
3376,9,2022-07-25,31,24,8,3,0
3377,9,2023-10-16,39,34,4,3,0
3378,9,2022-02-28,24,27,6,1,2
3379,9,2022-01-24,26,53,2,4,0
3380,9,2022-11-07,11,70,7,1,2
3381,9,2024-02-05,13,53,8,5,1
3382,9,2024-01-22,42,60,7,1,2
3383,9,2023-10-23,21,53,8,3,2
3384,9,2024-01-15,32,52,7,4,1
3385,9,2024-04-22,33,58,1,0,0
3386,9,2023-12-11,41,62,2,5,0
3387,9,2022-07-18,12,34,7,0,1
3388,9,2024-05-20,32,60,3,3,2
3389,9,2023-06-26,39,40,8,4,1
3390,9,2022-02-14,16,46,1,0,1
3391,9,2023-07-10,24,53,4,3,0
3392,9,2022-12-19,27,61,2,0,1
3393,9,2022-10-24,38,59,1,1,2
3394,9,2023-09-18,44,40,2,1,1
3395,9,2024-01-15,40,62,4,2,1
3396,9,2022-05-09,22,47,4,2,1
3397,9,2023-04-24,40,46,7,4,1
3398,9,2023-12-25,27,68,1,2,0
3399,9,2024-04-01,13,50,7,1,2
3400,9,2024-04-29,17,53,7,3,1
3401,9,2022-08-15,41,69,1,0,0
3402,9,2023-08-21,31,36,4,3,0
3403,9,2022-10-10,19,53,1,2,1
3404,9,2023-03-13,20,67,8,1,1
3405,9,2022-07-11,27,67,4,4,1
3406,9,2024-02-12,19,58,0,5,0
3407,9,2023-04-10,44,67,0,2,1
3408,9,2023-07-03,24,25,6,1,0
3409,9,2023-10-23,24,42,6,3,2
3410,9,2024-04-15,12,29,8,5,2
3411,9,2022-05-16,11,64,7,1,0
3412,9,2023-05-29,26,41,7,1,2
3413,9,2023-08-28,45,44,8,1,0
3414,9,2023-09-11,10,48,1,2,2
3415,9,2023-02-20,28,42,0,1,1
3416,9,2023-05-01,11,34,1,2,0
3417,9,2022-05-23,41,38,0,2,0
3418,9,2022-11-21,12,21,5,0,0
3419,9,2022-08-01,29,47,1,1,1
3420,9,2023-04-17,27,70,8,0,1
3421,9,2022-11-07,17,47,7,1,2
3422,9,2022-09-19,20,70,1,3,1
3423,9,2022-04-25,43,35,2,1,2
3424,9,2024-05-20,23,61,7,5,0
3425,9,2024-04-01,45,27,0,0,1
3426,9,2022-02-14,41,49,7,0,2
3427,9,2022-01-03,32,63,6,2,0
3428,9,2022-10-10,38,34,6,3,1
3429,9,2024-02-05,30,58,4,1,2
3430,9,2022-01-17,32,50,8,0,0
3431,9,2022-05-09,14,65,8,3,1
3432,9,2023-01-30,36,31,6,3,0
3433,9,2022-05-09,14,38,2,5,2
3434,9,2022-06-13,10,62,2,4,0
3435,9,2023-10-23,36,63,0,3,0
3436,9,2023-05-01,18,39,0,0,1
3437,9,2023-06-19,24,26,3,4,1
3438,9,2022-11-21,27,53,7,4,0
3439,9,2024-04-29,44,48,6,1,2
3440,9,2022-08-22,36,48,4,4,1
3441,9,2023-11-20,22,66,7,5,2
3442,9,2024-02-05,15,40,0,1,0
3443,9,2024-03-18,42,45,2,5,0
3444,9,2024-03-11,29,58,6,0,1
3445,9,2023-03-27,17,33,8,5,2
3446,9,2024-01-08,33,70,7,3,2
3447,9,2023-03-06,26,22,2,5,1
3448,9,2024-01-29,15,57,2,3,2
3449,9,2022-06-13,20,32,1,5,0
3450,9,2022-09-12,30,65,5,2,2
3451,9,2023-03-20,27,32,8,4,0
3452,9,2022-12-12,45,42,1,5,1
3453,9,2023-03-20,21,33,6,3,2
3454,9,2023-05-29,11,41,1,0,0
3455,9,2023-01-23,19,25,6,4,1
3456,9,2023-12-18,14,63,0,0,1
3457,9,2022-10-17,45,37,2,2,0
3458,9,2022-12-26,30,27,5,1,1
3459,9,2022-12-05,37,64,6,2,1
3460,9,2023-03-13,12,52,0,5,2
3461,9,2023-02-13,40,58,7,3,1
3462,9,2022-01-10,19,67,6,1,1
3463,9,2022-10-31,22,33,2,5,1
3464,9,2024-04-08,33,35,6,3,1
3465,9,2023-05-22,35,51,0,1,0
3466,9,2023-07-17,11,55,6,0,2
3467,9,2023-08-07,12,59,4,4,1
3468,9,2022-06-13,42,24,7,2,2
3469,9,2024-04-01,37,69,2,3,1
3470,9,2022-08-08,42,28,0,0,0
3471,9,2022-10-10,19,30,8,5,0
3472,9,2022-02-14,44,28,0,2,1
3473,9,2022-09-05,38,51,7,5,0
3474,9,2022-05-16,20,31,1,0,2
3475,9,2024-04-01,34,48,8,5,2
3476,9,2022-12-26,29,26,5,3,2
3477,9,2022-08-29,18,50,3,2,1
3478,9,2023-05-15,25,28,4,1,1
3479,9,2023-08-07,33,20,0,0,2
3480,9,2022-01-31,33,45,8,4,0
3481,9,2022-03-28,22,68,8,5,0
3482,9,2022-10-03,42,20,7,4,2
3483,9,2023-10-16,19,57,5,5,2
3484,10,2023-09-11,25,53,5,1,0
3485,10,2023-03-13,15,61,4,0,2
3486,10,2022-02-07,39,50,6,2,2
3487,10,2022-07-04,40,49,8,4,1
3488,10,2023-02-20,22,47,0,1,2
3489,10,2023-04-17,32,44,7,2,2
3490,10,2024-04-01,45,44,5,2,2
3491,10,2023-11-06,42,64,5,2,0
3492,10,2022-01-03,29,59,6,0,1
3493,10,2024-02-19,17,38,1,0,2
3494,10,2022-11-07,21,20,3,5,2
3495,10,2022-02-14,38,64,4,5,1
3496,10,2022-05-16,24,23,8,2,0
3497,10,2024-01-15,23,37,6,0,0
3498,10,2024-03-11,35,57,5,1,2
3499,10,2022-02-14,42,69,5,1,2
3500,10,2024-02-26,27,63,7,0,2
3501,10,2022-11-07,39,61,2,0,0
3502,10,2022-06-13,38,48,3,0,2
3503,10,2024-02-26,22,38,0,3,2
3504,10,2022-12-26,44,36,5,0,0
3505,10,2023-10-16,39,25,2,4,1
3506,10,2023-06-19,21,59,6,0,1
3507,10,2024-02-19,26,23,5,4,0
3508,10,2022-07-11,13,42,7,4,1
3509,10,2022-09-12,34,58,2,4,1
3510,10,2023-04-03,21,53,8,5,2
3511,10,2024-02-26,21,63,0,1,1
3512,10,2023-06-05,17,29,6,4,1
3513,10,2022-04-11,13,40,8,1,1
3514,10,2023-10-30,25,60,6,5,0
3515,10,2022-01-24,12,44,7,3,2
3516,10,2022-01-10,44,35,2,0,2
3517,10,2024-04-22,42,70,7,2,2
3518,10,2022-05-02,34,22,7,0,1
3519,10,2022-10-03,43,34,0,1,1
3520,10,2022-09-12,38,70,3,4,1
3521,10,2023-10-02,27,58,2,2,2
3522,10,2023-01-02,43,45,3,2,2
3523,10,2022-12-12,32,32,2,2,0
3524,10,2024-01-01,12,43,8,4,1
3525,10,2023-06-12,28,58,7,5,2
3526,10,2023-11-13,27,69,8,5,0
3527,10,2022-05-16,34,37,4,4,2
3528,10,2023-04-03,20,39,8,3,1
3529,10,2022-10-17,12,48,6,0,2
3530,10,2024-04-29,19,28,2,5,1
3531,10,2023-01-23,11,24,8,5,1
3532,10,2022-10-17,25,28,8,4,1
3533,10,2023-07-31,41,39,8,0,2
3534,10,2024-01-08,13,66,3,3,0
3535,10,2023-09-04,29,41,6,0,0
3536,10,2022-10-03,38,35,2,1,2
3537,10,2022-10-31,44,62,5,0,2
3538,10,2023-07-10,30,44,1,4,2
3539,10,2023-11-27,20,42,0,3,1
3540,10,2023-01-30,20,42,8,1,2
3541,10,2023-06-12,44,48,2,2,0
3542,10,2022-01-31,19,28,7,5,1
3543,10,2024-02-19,35,54,3,0,0
3544,10,2023-09-18,21,53,4,0,0
3545,10,2022-08-15,42,25,5,2,2
3546,10,2022-10-31,30,70,7,1,2
3547,10,2022-06-13,37,40,4,5,0
3548,10,2022-04-11,31,44,0,1,0
3549,10,2022-03-14,31,41,7,4,1
3550,10,2022-08-15,28,33,6,0,1
3551,10,2023-04-03,13,39,1,1,0
3552,10,2023-09-04,32,43,5,0,0
3553,10,2023-12-11,25,64,8,0,2
3554,10,2023-07-17,36,39,2,5,0
3555,10,2022-10-03,13,22,0,0,1
3556,10,2022-09-12,16,53,6,3,1
3557,10,2023-01-16,32,70,4,4,1
3558,10,2023-02-20,12,30,5,0,2
3559,10,2022-03-28,22,32,8,1,0
3560,10,2023-02-13,41,26,8,1,1
3561,10,2024-05-27,45,57,8,0,1
3562,10,2023-05-15,28,53,2,1,1
3563,10,2023-11-13,21,47,1,3,1
3564,10,2023-03-20,22,55,6,4,2
3565,10,2022-05-02,17,23,2,4,0
3566,10,2023-02-27,16,42,3,4,2
